epoch,accuracy,loss
0,0.6757877469062805,0.6198667883872986
1,0.7636815905570984,0.5174325704574585
2,0.8312603831291199,0.4114411473274231
3,0.9046434760093689,0.26896145939826965
4,0.9373963475227356,0.17698760330677032
5,0.9535654783248901,0.13894867897033691
6,0.954809308052063,0.11758946627378464
7,0.9572968482971191,0.12022021412849426
8,0.9639303684234619,0.09613363444805145
9,0.9639303684234619,0.09648671001195908
0,0.9626865386962891,0.10854979604482651
1,0.9647595286369324,0.10585462301969528
2,0.9734659790992737,0.08636201173067093
3,0.9713930487632751,0.07846662402153015
4,0.9776119589805603,0.07147420942783356
5,0.9759535789489746,0.06870683282613754
6,0.9821724891662598,0.05047452449798584
7,0.985903799533844,0.04376481845974922
8,0.9813432693481445,0.055312611162662506
9,0.9883913993835449,0.03877788037061691
0,0.9751243591308594,0.07703641057014465
1,0.9821724891662598,0.051296014338731766
2,0.9867330193519592,0.04197998344898224
3,0.9867330193519592,0.04615327715873718
4,0.9813432693481445,0.04874506965279579
5,0.9888059496879578,0.03118550404906273
6,0.9892205595970154,0.033485837280750275
7,0.9921227097511292,0.024344686418771744
8,0.9900497794151306,0.03255566209554672
9,0.9933664798736572,0.02290564961731434
0,0.9842454195022583,0.05227579548954964
1,0.9863184094429016,0.03193693608045578
2,0.9912935495376587,0.03092779405415058
3,0.9892205595970154,0.03395640105009079
4,0.9908789396286011,0.023573681712150574
5,0.9941956996917725,0.020500987768173218
6,0.9933664798736572,0.021386291831731796
7,0.9933664798736572,0.0190740879625082
8,0.9946103096008301,0.01521403156220913
9,0.9900497794151306,0.028353005647659302
0,0.9867330193519592,0.04308882728219032
1,0.9925373196601868,0.023616991937160492
2,0.9925373196601868,0.026531269773840904
3,0.9921227097511292,0.021009910851716995
4,0.9929519295692444,0.018966298550367355
5,0.9941956996917725,0.01603788323700428
6,0.9921227097511292,0.020434977486729622
7,0.9921227097511292,0.018612869083881378
8,0.9954394698143005,0.01400501374155283
9,0.9966832399368286,0.008451195433735847
0,0.9888059496879578,0.0446125864982605
1,0.9921227097511292,0.021818624809384346
2,0.9950248599052429,0.01573760434985161
3,0.9954394698143005,0.01524363737553358
4,0.9929519295692444,0.01580522581934929
5,0.9958540797233582,0.014885437674820423
6,0.9954394698143005,0.014565293677151203
7,0.9958540797233582,0.010780684649944305
8,0.996268630027771,0.01143691223114729
9,0.9970978498458862,0.006034884601831436
0,0.9871475696563721,0.051081910729408264
1,0.9929519295692444,0.01894124038517475
2,0.9950248599052429,0.017002129927277565
3,0.9950248599052429,0.015694405883550644
4,0.996268630027771,0.011162858456373215
5,0.9958540797233582,0.013005201704800129
6,0.9958540797233582,0.012253152206540108
7,0.9970978498458862,0.009043097496032715
8,0.9954394698143005,0.01563151925802231
9,0.9983416199684143,0.0056687211617827415
0,0.9912935495376587,0.03165269270539284
1,0.9946103096008301,0.019046159461140633
2,0.9975124597549438,0.0115925008431077
3,0.9979270100593567,0.00853018183261156
4,0.9979270100593567,0.007303061429411173
5,0.9950248599052429,0.014531654305756092
6,0.9958540797233582,0.010008912533521652
7,0.9954394698143005,0.013061175122857094
8,0.9975124597549438,0.006956050638109446
9,0.9995853900909424,0.0015876184916123748
0,0.9946103096008301,0.02256450429558754
1,0.9946103096008301,0.01472744345664978
2,0.9954394698143005,0.010240351781249046
3,0.9983416199684143,0.007086752913892269
4,0.9975124597549438,0.008729841560125351
5,0.9991708397865295,0.002974116476252675
6,0.9904643297195435,0.03165049850940704
7,0.9917080998420715,0.02393714338541031
8,0.9979270100593567,0.0070343343541026115
9,0.9983416199684143,0.003797729965299368
0,0.9929519295692444,0.027695661410689354
1,0.9970978498458862,0.012482049874961376
2,0.9983416199684143,0.005225523374974728
3,0.9975124597549438,0.005133677273988724
4,0.9979270100593567,0.006276697851717472
5,0.9950248599052429,0.014758728444576263
6,0.9958540797233582,0.012579500675201416
7,0.9979270100593567,0.005663895979523659
8,0.9987562298774719,0.0033802103716880083
9,0.9995853900909424,0.001468271715566516
