epoch,accuracy,loss
0,0.6654228568077087,0.6181012988090515
1,0.7815091013908386,0.4749719798564911
2,0.9000829458236694,0.2711668610572815
3,0.9328358173370361,0.1780986785888672
4,0.9477611780166626,0.1498631238937378
5,0.9498341679573059,0.12600134313106537
6,0.9606136083602905,0.10535922646522522
7,0.9738805890083313,0.09766607731580734
8,0.9738805890083313,0.0902174785733223
9,0.9751243591308594,0.07985248416662216
0,0.9572968482971191,0.11443756520748138
1,0.9705638289451599,0.09696012735366821
2,0.9738805890083313,0.08371743559837341
3,0.9780265092849731,0.07586709409952164
4,0.9834162592887878,0.06254071742296219
5,0.9817578792572021,0.056368157267570496
6,0.9863184094429016,0.04851790517568588
7,0.9830016493797302,0.05017893761396408
8,0.9834162592887878,0.052414603531360626
9,0.989635169506073,0.033451106399297714
0,0.9817578792572021,0.05546431988477707
1,0.9892205595970154,0.040539078414440155
2,0.989635169506073,0.03730345144867897
3,0.9900497794151306,0.0332089364528656
4,0.9900497794151306,0.02921975776553154
5,0.9904643297195435,0.02965099923312664
6,0.9941956996917725,0.020326610654592514
7,0.9946103096008301,0.018850747495889664
8,0.9950248599052429,0.02105860225856304
9,0.989635169506073,0.03105630725622177
0,0.9875621795654297,0.042253267019987106
1,0.9892205595970154,0.030748780816793442
2,0.9925373196601868,0.031892601400613785
3,0.9946103096008301,0.020801104605197906
4,0.9946103096008301,0.017880547791719437
5,0.9966832399368286,0.015649084001779556
6,0.9946103096008301,0.017423294484615326
7,0.9937810897827148,0.020960304886102676
8,0.9912935495376587,0.028836747631430626
9,0.989635169506073,0.03174622729420662
0,0.9888059496879578,0.042507354170084
1,0.9946103096008301,0.022508392110466957
2,0.9925373196601868,0.02474152483046055
3,0.9946103096008301,0.01703084632754326
4,0.9946103096008301,0.020313644781708717
5,0.9970978498458862,0.01298779807984829
6,0.9950248599052429,0.017034383490681648
7,0.9929519295692444,0.022104917094111443
8,0.9975124597549438,0.00930457841604948
9,0.9966832399368286,0.009567567147314548
0,0.9921227097511292,0.03365243226289749
1,0.9950248599052429,0.02200838178396225
2,0.9937810897827148,0.020266689360141754
3,0.9970978498458862,0.013468163087964058
4,0.9979270100593567,0.009319554083049297
5,0.9958540797233582,0.009775022976100445
6,0.9950248599052429,0.016335217282176018
7,0.9970978498458862,0.012635794468224049
8,0.9904643297195435,0.026333939284086227
9,0.9950248599052429,0.015120361931622028
0,0.9917080998420715,0.029744111001491547
1,0.9937810897827148,0.01909981667995453
2,0.9946103096008301,0.01720002107322216
3,0.9950248599052429,0.016733374446630478
4,0.996268630027771,0.008806360885500908
5,0.9970978498458862,0.009231586009263992
6,0.9983416199684143,0.005413064267486334
7,0.9979270100593567,0.0063472106121480465
8,0.9991708397865295,0.0034374964889138937
9,0.9975124597549438,0.0069028520956635475
0,0.9933664798736572,0.0313393734395504
1,0.9958540797233582,0.015054412186145782
2,0.996268630027771,0.01061535906046629
3,0.9954394698143005,0.01646125130355358
4,0.9966832399368286,0.011755119077861309
5,0.9979270100593567,0.006589854601770639
6,0.9983416199684143,0.005809676367789507
7,0.9991708397865295,0.0030977786518633366
8,0.9995853900909424,0.0010726723121479154
9,1.0,0.0004114391631446779
0,0.9933664798736572,0.02803964354097843
1,0.9950248599052429,0.013054157607257366
2,0.9966832399368286,0.012403982691466808
3,0.9987562298774719,0.0040920632891356945
4,0.9970978498458862,0.005586869083344936
5,0.9987562298774719,0.003067528363317251
6,0.9991708397865295,0.0025171071756631136
7,1.0,0.0010103684617206454
8,0.9983416199684143,0.009466016665101051
9,0.996268630027771,0.008352596312761307
0,0.9933664798736572,0.02526799775660038
1,0.9970978498458862,0.010828277096152306
2,0.9983416199684143,0.004793718457221985
3,0.9979270100593567,0.0033826539292931557
4,0.9975124597549438,0.007580812554806471
5,0.9912935495376587,0.027120020240545273
6,0.9966832399368286,0.009300187230110168
7,0.9975124597549438,0.005247397813946009
8,1.0,0.0018145327921956778
9,1.0,0.0005501206615008414
