epoch,accuracy,loss
0,0.9684908986091614,0.10328152775764465
1,0.9813432693481445,0.06059878319501877
2,0.9850746393203735,0.05024191737174988
3,0.9921227097511292,0.042391322553157806
4,0.9892205595970154,0.03901395574212074
5,0.9917080998420715,0.03514806181192398
6,0.9917080998420715,0.029848607257008553
7,0.9879767894744873,0.03602049872279167
8,0.9912935495376587,0.029090985655784607
9,0.9925373196601868,0.029211312532424927
0,0.9879767894744873,0.05101724714040756
1,0.9888059496879578,0.035064827650785446
2,0.9842454195022583,0.049532659351825714
3,0.9879767894744873,0.03645707294344902
4,0.9925373196601868,0.023597678169608116
5,0.9900497794151306,0.027428843080997467
6,0.9904643297195435,0.03295860067009926
7,0.9929519295692444,0.0257777888327837
8,0.9888059496879578,0.02663503959774971
9,0.9937810897827148,0.01983371004462242
0,0.9863184094429016,0.05582786723971367
1,0.9921227097511292,0.027424965053796768
2,0.9917080998420715,0.02678707242012024
3,0.9888059496879578,0.03354211524128914
4,0.9941956996917725,0.021492974832654
5,0.9937810897827148,0.017782751470804214
6,0.996268630027771,0.015325498767197132
7,0.996268630027771,0.011947236955165863
8,0.9950248599052429,0.015647150576114655
9,0.9970978498458862,0.010968534275889397
0,0.9867330193519592,0.04911183938384056
1,0.9933664798736572,0.026016639545559883
2,0.9904643297195435,0.023563887923955917
3,0.9954394698143005,0.01796855963766575
4,0.9946103096008301,0.015997594222426414
5,0.9937810897827148,0.020963286980986595
6,0.9933664798736572,0.01931525580585003
7,0.9917080998420715,0.024731671437621117
8,0.9929519295692444,0.021566204726696014
9,0.9975124597549438,0.00863032415509224
0,0.9900497794151306,0.03384038805961609
1,0.9946103096008301,0.01775624230504036
2,0.9950248599052429,0.012721866369247437
3,0.9958540797233582,0.014848845079541206
4,0.9970978498458862,0.00983225554227829
5,0.996268630027771,0.010614492930471897
6,0.9979270100593567,0.007267602253705263
7,0.9970978498458862,0.007600557990372181
8,0.9912935495376587,0.03014114685356617
9,0.9950248599052429,0.013791996985673904
0,0.9921227097511292,0.028028642758727074
1,0.9941956996917725,0.014270879328250885
2,0.9975124597549438,0.011274888180196285
3,0.9970978498458862,0.010654384270310402
4,0.9958540797233582,0.011847589164972305
5,0.9929519295692444,0.016333695501089096
6,0.9975124597549438,0.011492693796753883
7,0.9979270100593567,0.005402439273893833
8,0.9983416199684143,0.003994615748524666
9,0.9987562298774719,0.0025721509009599686
0,0.9912935495376587,0.04136177897453308
1,0.996268630027771,0.013247393071651459
2,0.9966832399368286,0.010713361203670502
3,0.9979270100593567,0.007675924338400364
4,0.9941956996917725,0.01641630195081234
5,0.9975124597549438,0.008010992780327797
6,0.9975124597549438,0.005759832449257374
7,0.9987562298774719,0.0029819009359925985
8,0.9987562298774719,0.002132877940312028
9,0.9975124597549438,0.007219984196126461
0,0.9917080998420715,0.03577979654073715
1,0.9958540797233582,0.011718034744262695
2,0.9970978498458862,0.009147269651293755
3,0.9979270100593567,0.006951126269996166
4,0.9983416199684143,0.0038597402162849903
5,0.9975124597549438,0.004418618511408567
6,0.9946103096008301,0.015064422972500324
7,0.9970978498458862,0.01075498852878809
8,0.9979270100593567,0.004630402196198702
9,0.9987562298774719,0.002133664907887578
