epoch,accuracy,loss
0,0.9763681888580322,0.07346263527870178
1,0.9863184094429016,0.05106893554329872
2,0.9875621795654297,0.040767181664705276
3,0.9846600294113159,0.04931175708770752
4,0.9850746393203735,0.049944836646318436
5,0.9888059496879578,0.03745365887880325
6,0.9917080998420715,0.02948649600148201
7,0.9892205595970154,0.03285415470600128
8,0.9805141091346741,0.057618457823991776
9,0.9929519295692444,0.029131514951586723
0,0.9830016493797302,0.054073985666036606
1,0.9875621795654297,0.03923160582780838
2,0.9912935495376587,0.03211047127842903
3,0.9888059496879578,0.031509190797805786
4,0.9941956996917725,0.021187027916312218
5,0.9929519295692444,0.022001374512910843
6,0.9854892492294312,0.05227087810635567
7,0.9933664798736572,0.022149018943309784
8,0.9921227097511292,0.02394510619342327
9,0.9937810897827148,0.020483138039708138
0,0.9879767894744873,0.044794224202632904
1,0.9904643297195435,0.028970273211598396
2,0.9933664798736572,0.022973254323005676
3,0.9929519295692444,0.021461868658661842
4,0.9917080998420715,0.02362288534641266
5,0.9946103096008301,0.017174718901515007
6,0.9908789396286011,0.023987650871276855
7,0.9941956996917725,0.01949714496731758
8,0.9954394698143005,0.012281887233257294
9,0.9979270100593567,0.009307842701673508
0,0.9892205595970154,0.04069531708955765
1,0.9929519295692444,0.022341659292578697
2,0.9954394698143005,0.01845375820994377
3,0.9921227097511292,0.020587235689163208
4,0.9925373196601868,0.02020220272243023
5,0.9933664798736572,0.01845283806324005
6,0.9933664798736572,0.014577050693333149
7,0.9908789396286011,0.021643884479999542
8,0.9946103096008301,0.016884872689843178
9,0.9958540797233582,0.01195341907441616
0,0.9917080998420715,0.036951322108507156
1,0.9933664798736572,0.019003571942448616
2,0.9950248599052429,0.014467058703303337
3,0.9958540797233582,0.010691195726394653
4,0.9958540797233582,0.015476652421057224
5,0.9950248599052429,0.014566249214112759
6,0.9975124597549438,0.009074670262634754
7,0.9958540797233582,0.010956748388707638
8,0.9979270100593567,0.009422559291124344
9,0.9979270100593567,0.0063205924816429615
0,0.9900497794151306,0.03796926885843277
1,0.9946103096008301,0.015547985211014748
2,0.996268630027771,0.010678855702280998
3,0.9975124597549438,0.009416193701326847
4,0.9937810897827148,0.016133103519678116
5,0.9966832399368286,0.011972240172326565
6,0.9954394698143005,0.016473041847348213
7,0.9983416199684143,0.007345366291701794
8,0.996268630027771,0.008425538428127766
9,0.9970978498458862,0.008835073560476303
0,0.9908789396286011,0.03666217252612114
1,0.9946103096008301,0.019256591796875
2,0.9975124597549438,0.008958257734775543
3,0.9966832399368286,0.010187800042331219
4,0.9983416199684143,0.004999165888875723
5,0.9970978498458862,0.009816722944378853
6,0.9979270100593567,0.005892076529562473
7,0.996268630027771,0.011953634209930897
8,0.9966832399368286,0.008374088443815708
9,0.9966832399368286,0.008937159553170204
0,0.9929519295692444,0.030976854264736176
1,0.9970978498458862,0.010223286226391792
2,0.9983416199684143,0.007204415742307901
3,0.9987562298774719,0.004580631852149963
4,0.9995853900909424,0.0024138072039932013
5,0.9995853900909424,0.0016838954761624336
6,0.9987562298774719,0.004154750611633062
7,0.9970978498458862,0.013938340358436108
8,0.9929519295692444,0.02553519792854786
9,0.9946103096008301,0.01701371744275093
