epoch,accuracy,loss
0,0.9523217082023621,0.12385020405054092
1,0.9593698382377625,0.11073515564203262
2,0.9672470688819885,0.09440361708402634
3,0.971807599067688,0.0809597596526146
4,0.9767827391624451,0.07396432012319565
5,0.9763681888580322,0.08018641173839569
6,0.9759535789489746,0.07133322209119797
7,0.9751243591308594,0.06124567985534668
8,0.9742951989173889,0.06663345545530319
9,0.9813432693481445,0.05535254627466202
0,0.9722222089767456,0.0890137255191803
1,0.9763681888580322,0.06900608539581299
2,0.9796848893165588,0.06450507044792175
3,0.9817578792572021,0.05538910627365112
4,0.9825870394706726,0.04992682859301567
5,0.979270339012146,0.05101991072297096
6,0.9842454195022583,0.0413900688290596
7,0.9883913993835449,0.03248607739806175
8,0.9900497794151306,0.03002621978521347
9,0.9867330193519592,0.03525005280971527
0,0.9759535789489746,0.0653386265039444
1,0.9846600294113159,0.04378544166684151
2,0.9834162592887878,0.043705206364393234
3,0.9883913993835449,0.03725725784897804
4,0.9871475696563721,0.03487561643123627
5,0.985903799533844,0.032660894095897675
6,0.9875621795654297,0.030902458354830742
7,0.9904643297195435,0.028127139434218407
8,0.9904643297195435,0.02405036985874176
9,0.9929519295692444,0.019388016313314438
0,0.9825870394706726,0.05082138255238533
1,0.9879767894744873,0.033838752657175064
2,0.9892205595970154,0.027167754247784615
3,0.9871475696563721,0.033148143440485
4,0.9854892492294312,0.032539594918489456
5,0.9871475696563721,0.03276533633470535
6,0.9925373196601868,0.019313206896185875
7,0.9929519295692444,0.020572394132614136
8,0.9950248599052429,0.015196043998003006
9,0.9937810897827148,0.01821649819612503
0,0.9842454195022583,0.042892150580883026
1,0.9846600294113159,0.04017861187458038
2,0.9917080998420715,0.02413502149283886
3,0.9921227097511292,0.01751115173101425
4,0.9892205595970154,0.025256160646677017
5,0.9929519295692444,0.016614381223917007
6,0.9937810897827148,0.014290736988186836
7,0.9929519295692444,0.013782626017928123
8,0.9979270100593567,0.008992068469524384
9,0.9975124597549438,0.008862292394042015
0,0.9863184094429016,0.04175980016589165
1,0.9917080998420715,0.025047192350029945
2,0.9937810897827148,0.017505856230854988
3,0.9929519295692444,0.016313286498188972
4,0.9937810897827148,0.013100613839924335
5,0.9954394698143005,0.012438192963600159
6,0.9937810897827148,0.016473129391670227
7,0.9888059496879578,0.02614230290055275
8,0.9970978498458862,0.01069232914596796
9,0.9958540797233582,0.009053414687514305
0,0.9867330193519592,0.030795136466622353
1,0.9917080998420715,0.020336024463176727
2,0.9966832399368286,0.011843600310385227
3,0.9904643297195435,0.02649482525885105
4,0.9958540797233582,0.010416913777589798
5,0.996268630027771,0.00925949402153492
6,0.9950248599052429,0.01313005294650793
7,0.9958540797233582,0.010642782784998417
8,0.996268630027771,0.014119145460426807
9,0.9908789396286011,0.02568696066737175
0,0.9888059496879578,0.031679198145866394
1,0.9933664798736572,0.01838190108537674
2,0.9933664798736572,0.014770332723855972
3,0.9950248599052429,0.01333649642765522
4,0.9958540797233582,0.010047735646367073
5,0.9958540797233582,0.010126451961696148
6,0.9975124597549438,0.0086336275562644
7,0.9983416199684143,0.00513153662905097
8,0.9966832399368286,0.010963419452309608
9,0.9970978498458862,0.00809528585523367
0,0.9912935495376587,0.023583823814988136
1,0.9946103096008301,0.010566635057330132
2,0.9958540797233582,0.012369424104690552
3,0.9929519295692444,0.022748587653040886
4,0.9950248599052429,0.01762496680021286
5,0.9933664798736572,0.01487113069742918
6,0.9970978498458862,0.006486879196017981
7,0.9970978498458862,0.010805296711623669
8,0.9987562298774719,0.004596658982336521
9,0.9991708397865295,0.0024327063001692295
